comparison_type,method,model_name,display_name,selection_group,sample_id_a,sample_id_b,row_index_a,row_index_b,true_class_name_a,true_class_name_b,top_k_overlap,jaccard_similarity,rank_correlation,signed_cosine_similarity,abs_cosine_similarity
within_selection_group,SHAP,mlp,MLP,barbunya_predicted_as_cali,2573,2790,192,126,BARBUNYA,BARBUNYA,0.6,0.42857142857142855,0.4,0.7267990588225554,0.7267990588225554
within_selection_group,SHAP,mlp,MLP,barbunya_predicted_as_cali,2573,2883,192,553,BARBUNYA,BARBUNYA,0.6,0.42857142857142855,0.5636363636363636,0.7837273927667361,0.7837273927667361
within_selection_group,SHAP,mlp,MLP,barbunya_predicted_as_cali,2573,3330,192,895,BARBUNYA,BARBUNYA,0.6,0.42857142857142855,-0.05454545454545455,0.25886409158340473,0.5601230989889765
within_selection_group,SHAP,mlp,MLP,barbunya_predicted_as_cali,2590,2591,960,66,BARBUNYA,BARBUNYA,0.6,0.42857142857142855,-0.1090909090909091,0.4207637319085458,0.4207637319085458
within_selection_group,SHAP,mlp,MLP,barbunya_predicted_as_cali,2590,2790,960,126,BARBUNYA,BARBUNYA,0.6,0.42857142857142855,-0.4363636363636364,0.5690846206641176,0.5690846206641176
within_selection_group,SHAP,mlp,MLP,barbunya_predicted_as_cali,2590,2883,960,553,BARBUNYA,BARBUNYA,0.8,0.6666666666666666,-0.4285714285714286,0.7797122343733022,0.7797122343733022
within_selection_group,SHAP,mlp,MLP,barbunya_predicted_as_cali,2590,3330,960,895,BARBUNYA,BARBUNYA,0.4,0.25,-0.6000000000000001,0.3025354560241367,0.3025354560241367
within_selection_group,SHAP,mlp,MLP,barbunya_predicted_as_cali,2591,2790,66,126,BARBUNYA,BARBUNYA,0.4,0.25,-0.475,0.2518616839274489,0.2518616839274489
within_selection_group,SHAP,mlp,MLP,barbunya_predicted_as_cali,2591,2883,66,553,BARBUNYA,BARBUNYA,0.6,0.42857142857142855,-0.5272727272727272,0.3602550012722357,0.3602550012722357
within_selection_group,SHAP,mlp,MLP,barbunya_predicted_as_cali,2591,3330,66,895,BARBUNYA,BARBUNYA,0.4,0.25,0.15000000000000002,0.7405284683419456,0.7405284683419456
within_selection_group,SHAP,mlp,MLP,barbunya_predicted_as_cali,2790,2883,126,553,BARBUNYA,BARBUNYA,0.8,0.6666666666666666,0.8857142857142858,0.8865431216527642,0.8865431216527642
within_selection_group,SHAP,mlp,MLP,barbunya_predicted_as_cali,2790,3330,126,895,BARBUNYA,BARBUNYA,0.6,0.42857142857142855,-0.4363636363636364,0.2781895489790437,0.37907998266903525
within_selection_group,SHAP,mlp,MLP,barbunya_predicted_as_cali,2883,3330,553,895,BARBUNYA,BARBUNYA,0.4,0.25,-0.17500000000000002,0.3717766282341078,0.3717766282341078
within_selection_group,SHAP,mlp,MLP,correct_bombay,3450,3869,1567,806,BOMBAY,BOMBAY,0.8,0.6666666666666666,0.8285714285714287,0.9581602593723099,0.9581602593723099
within_selection_group,SHAP,mlp,MLP,correct_dermason,10554,11193,1099,2097,DERMASON,DERMASON,0.4,0.25,0.275,0.8227649176152365,0.8227649176152365
within_selection_group,SHAP,mlp,MLP,correct_dermason,10554,11538,1099,2056,DERMASON,DERMASON,0.6,0.42857142857142855,0.16363636363636364,0.7470802321555363,0.7470802321555363
within_selection_group,SHAP,mlp,MLP,correct_dermason,10554,11678,1099,1622,DERMASON,DERMASON,0.8,0.6666666666666666,0.3142857142857143,0.9119104761993305,0.9119104761993305
within_selection_group,SHAP,mlp,MLP,correct_dermason,10554,12185,1099,322,DERMASON,DERMASON,0.6,0.42857142857142855,0.2,0.8465593598569461,0.8465593598569461
within_selection_group,SHAP,mlp,MLP,correct_dermason,10554,12237,1099,1552,DERMASON,DERMASON,0.6,0.42857142857142855,0.09090909090909091,0.6588631812221071,0.6588631812221071
within_selection_group,SHAP,mlp,MLP,correct_dermason,10554,12383,1099,386,DERMASON,DERMASON,0.6,0.42857142857142855,-0.6,0.3369850468114498,0.3369850468114498
within_selection_group,SHAP,mlp,MLP,correct_dermason,10554,12838,1099,2412,DERMASON,DERMASON,0.4,0.25,0.15000000000000002,0.6121972350421304,0.6121972350421304
within_selection_group,SHAP,mlp,MLP,correct_dermason,11193,11538,2097,2056,DERMASON,DERMASON,0.6,0.42857142857142855,0.32727272727272727,0.8072306542744534,0.8072306542744534
within_selection_group,SHAP,mlp,MLP,correct_dermason,11193,11678,2097,1622,DERMASON,DERMASON,0.4,0.25,0.15000000000000002,0.8034497878116234,0.8034497878116234
within_selection_group,SHAP,mlp,MLP,correct_dermason,11193,12185,2097,322,DERMASON,DERMASON,0.4,0.25,-0.25,0.7770085891947252,0.7770085891947252
within_selection_group,SHAP,mlp,MLP,correct_dermason,11193,12237,2097,1552,DERMASON,DERMASON,0.6,0.42857142857142855,0.2545454545454545,0.692117444505576,0.692117444505576
within_selection_group,SHAP,mlp,MLP,correct_dermason,11193,12383,2097,386,DERMASON,DERMASON,0.4,0.25,-0.5750000000000001,0.2647621685752113,0.2647621685752113
within_selection_group,SHAP,mlp,MLP,correct_dermason,11193,12838,2097,2412,DERMASON,DERMASON,0.6,0.42857142857142855,0.2181818181818182,0.7097518505162748,0.7097518505162748
within_selection_group,SHAP,mlp,MLP,correct_dermason,11538,11678,2056,1622,DERMASON,DERMASON,0.6,0.42857142857142855,0.2,0.7720239763694778,0.7720239763694778
within_selection_group,SHAP,mlp,MLP,correct_dermason,11538,12185,2056,322,DERMASON,DERMASON,0.6,0.42857142857142855,0.0,0.7757308912993891,0.7757308912993891
within_selection_group,SHAP,mlp,MLP,correct_dermason,11538,12237,2056,1552,DERMASON,DERMASON,0.8,0.6666666666666666,0.5428571428571429,0.8393129715249488,0.8393129715249488
within_selection_group,SHAP,mlp,MLP,correct_dermason,11538,12383,2056,386,DERMASON,DERMASON,0.4,0.25,-0.2,0.46584324829579177,0.46584324829579177
within_selection_group,SHAP,mlp,MLP,correct_dermason,11538,12838,2056,2412,DERMASON,DERMASON,0.6,0.42857142857142855,0.18181818181818182,0.6578234132052875,0.6578234132052875
within_selection_group,SHAP,mlp,MLP,correct_dermason,11678,12185,1622,322,DERMASON,DERMASON,0.4,0.25,0.275,0.8061001258598882,0.8061001258598882
within_selection_group,SHAP,mlp,MLP,correct_dermason,11678,12237,1622,1552,DERMASON,DERMASON,0.6,0.42857142857142855,0.05454545454545455,0.6797522847560606,0.6797522847560606
within_selection_group,SHAP,mlp,MLP,correct_dermason,11678,12383,1622,386,DERMASON,DERMASON,0.4,0.25,-0.8500000000000001,0.18367030441733623,0.18367030441733623
within_selection_group,SHAP,mlp,MLP,correct_dermason,11678,12838,1622,2412,DERMASON,DERMASON,0.4,0.25,0.05,0.5885383178311292,0.5885383178311292
within_selection_group,SHAP,mlp,MLP,correct_dermason,12185,12237,322,1552,DERMASON,DERMASON,0.6,0.42857142857142855,-0.4,0.5895087012269455,0.5895087012269455
within_selection_group,SHAP,mlp,MLP,correct_dermason,12185,12383,322,386,DERMASON,DERMASON,0.4,0.25,-0.55,0.24872751911649446,0.24872751911649446
within_selection_group,SHAP,mlp,MLP,correct_dermason,12185,12838,322,2412,DERMASON,DERMASON,0.2,0.1111111111111111,-0.2545454545454546,0.4762308777552513,0.4762308777552513
within_selection_group,SHAP,mlp,MLP,correct_dermason,12237,12383,1552,386,DERMASON,DERMASON,0.4,0.25,-0.05,0.5556834918243789,0.5556834918243789
within_selection_group,SHAP,mlp,MLP,correct_dermason,12237,12838,1552,2412,DERMASON,DERMASON,0.4,0.25,-0.05,0.5085388012911727,0.5085388012911727
within_selection_group,SHAP,mlp,MLP,correct_dermason,12383,12838,386,2412,DERMASON,DERMASON,0.2,0.1111111111111111,-0.7363636363636364,0.16869138296214686,0.16869138296214686
within_selection_group,SHAP,mlp,MLP,correct_sira,7636,8943,2067,362,SIRA,SIRA,0.6,0.42857142857142855,0.03636363636363636,0.5812832771375641,0.5812832771375641
within_selection_group,SHAP,mlp,MLP,correct_sira,7636,9111,2067,186,SIRA,SIRA,0.6,0.42857142857142855,0.16363636363636364,0.5959455573678172,0.5959455573678172
within_selection_group,SHAP,mlp,MLP,correct_sira,7636,9316,2067,462,SIRA,SIRA,0.6,0.42857142857142855,-0.01818181818181818,0.5909824856879046,0.5909824856879046
within_selection_group,SHAP,mlp,MLP,correct_sira,7636,9463,2067,1293,SIRA,SIRA,0.4,0.25,-0.55,0.3544091014097628,0.3544091014097628
within_selection_group,SHAP,mlp,MLP,correct_sira,7636,9919,2067,1094,SIRA,SIRA,0.2,0.1111111111111111,-0.37272727272727274,0.29223838118399464,0.29223838118399464
within_selection_group,SHAP,mlp,MLP,correct_sira,7636,9967,2067,1890,SIRA,SIRA,0.4,0.25,-0.025,0.48834574208919557,0.48834574208919557
within_selection_group,SHAP,mlp,MLP,correct_sira,8943,9111,362,186,SIRA,SIRA,0.8,0.6666666666666666,0.8285714285714287,0.8937934113499308,0.8937934113499308
within_selection_group,SHAP,mlp,MLP,correct_sira,8943,9316,362,462,SIRA,SIRA,0.6,0.42857142857142855,0.6909090909090909,0.788956734499987,0.788956734499987
within_selection_group,SHAP,mlp,MLP,correct_sira,8943,9463,362,1293,SIRA,SIRA,0.4,0.25,-0.05,0.5225780935655105,0.5225780935655105
within_selection_group,SHAP,mlp,MLP,correct_sira,8943,9919,362,1094,SIRA,SIRA,0.4,0.25,0.25,0.5980076925678379,0.5980076925678379
within_selection_group,SHAP,mlp,MLP,correct_sira,8943,9967,362,1890,SIRA,SIRA,0.6,0.42857142857142855,0.6909090909090909,0.7834951081345679,0.7834951081345679
within_selection_group,SHAP,mlp,MLP,correct_sira,9111,9316,186,462,SIRA,SIRA,0.6,0.42857142857142855,0.6909090909090909,0.8257667882821395,0.8257667882821395
within_selection_group,SHAP,mlp,MLP,correct_sira,9111,9463,186,1293,SIRA,SIRA,0.6,0.42857142857142855,-0.09090909090909091,0.6184311987245292,0.6184311987245292
within_selection_group,SHAP,mlp,MLP,correct_sira,9111,9919,186,1094,SIRA,SIRA,0.6,0.42857142857142855,0.4,0.7665552370270461,0.7665552370270461
within_selection_group,SHAP,mlp,MLP,correct_sira,9111,9967,186,1890,SIRA,SIRA,0.8,0.6666666666666666,0.8285714285714287,0.9168257620283788,0.9168257620283788
within_selection_group,SHAP,mlp,MLP,correct_sira,9316,9463,462,1293,SIRA,SIRA,0.8,0.6666666666666666,0.2571428571428572,0.8037207342172201,0.8037207342172201
within_selection_group,SHAP,mlp,MLP,correct_sira,9316,9919,462,1094,SIRA,SIRA,0.4,0.25,0.25,0.6223474304788699,0.6223474304788699
within_selection_group,SHAP,mlp,MLP,correct_sira,9316,9967,462,1890,SIRA,SIRA,0.6,0.42857142857142855,0.6909090909090909,0.8043988176676756,0.8043988176676756
within_selection_group,SHAP,mlp,MLP,correct_sira,9463,9919,1293,1094,SIRA,SIRA,0.4,0.25,-0.30000000000000004,0.4619732190562555,0.4619732190562555
within_selection_group,SHAP,mlp,MLP,correct_sira,9463,9967,1293,1890,SIRA,SIRA,0.6,0.42857142857142855,-0.03636363636363636,0.584439824040395,0.584439824040395
within_selection_group,SHAP,mlp,MLP,correct_sira,9919,9967,1094,1890,SIRA,SIRA,0.8,0.6666666666666666,0.6,0.8880243905442928,0.8880243905442928
within_selection_group,SHAP,mlp,MLP,dermason_predicted_as_sira,12877,13136,2335,1480,DERMASON,DERMASON,0.4,0.25,-0.5,0.2786922485046654,0.2786922485046654
within_selection_group,SHAP,mlp,MLP,dermason_predicted_as_sira,12877,13322,2335,1696,DERMASON,DERMASON,0.6,0.42857142857142855,0.07272727272727272,0.6984724754934314,0.6984724754934314
within_selection_group,SHAP,mlp,MLP,dermason_predicted_as_sira,12877,13372,2335,2326,DERMASON,DERMASON,0.4,0.25,-0.30000000000000004,0.4594410433937508,0.4594410433937508
within_selection_group,SHAP,mlp,MLP,dermason_predicted_as_sira,12877,13381,2335,1676,DERMASON,DERMASON,0.6,0.42857142857142855,0.32727272727272727,0.7423288967980012,0.7423288967980012
within_selection_group,SHAP,mlp,MLP,dermason_predicted_as_sira,12877,13395,2335,1719,DERMASON,DERMASON,0.8,0.6666666666666666,0.14285714285714288,0.789704494319543,0.789704494319543
within_selection_group,SHAP,mlp,MLP,dermason_predicted_as_sira,12877,13448,2335,2291,DERMASON,DERMASON,0.2,0.1111111111111111,-0.2545454545454546,0.5757808810939364,0.5757808810939364
within_selection_group,SHAP,mlp,MLP,dermason_predicted_as_sira,12877,13457,2335,2148,DERMASON,DERMASON,0.4,0.25,-0.05,0.6019318155069838,0.6019318155069838
within_selection_group,SHAP,mlp,MLP,dermason_predicted_as_sira,12877,13499,2335,182,DERMASON,DERMASON,0.4,0.25,-0.1,0.4909639642559689,0.4909639642559689
within_selection_group,SHAP,mlp,MLP,dermason_predicted_as_sira,12877,13514,2335,54,DERMASON,DERMASON,0.4,0.25,-0.35000000000000003,0.43450572054596526,0.43450572054596526
within_selection_group,SHAP,mlp,MLP,dermason_predicted_as_sira,13136,13322,1480,1696,DERMASON,DERMASON,0.2,0.1111111111111111,-0.9090909090909091,0.07570822836876363,0.07570822836876363
within_selection_group,SHAP,mlp,MLP,dermason_predicted_as_sira,13136,13372,1480,2326,DERMASON,DERMASON,0.6,0.42857142857142855,-0.6363636363636364,0.39547390457427634,0.39547390457427634
within_selection_group,SHAP,mlp,MLP,dermason_predicted_as_sira,13136,13381,1480,1676,DERMASON,DERMASON,0.4,0.25,-0.6000000000000001,0.2719163528839427,0.2719163528839427
within_selection_group,SHAP,mlp,MLP,dermason_predicted_as_sira,13136,13395,1480,1719,DERMASON,DERMASON,0.4,0.25,-0.35000000000000003,0.4095261821803936,0.4095261821803936
within_selection_group,SHAP,mlp,MLP,dermason_predicted_as_sira,13136,13448,1480,2291,DERMASON,DERMASON,0.6,0.42857142857142855,-0.1090909090909091,0.31436665086891513,0.31436665086891513
within_selection_group,SHAP,mlp,MLP,dermason_predicted_as_sira,13136,13457,1480,2148,DERMASON,DERMASON,0.2,0.1111111111111111,-0.609090909090909,0.17830844445645497,0.17830844445645497
within_selection_group,SHAP,mlp,MLP,dermason_predicted_as_sira,13136,13499,1480,182,DERMASON,DERMASON,0.6,0.42857142857142855,-0.5818181818181818,0.39930223729741304,0.39930223729741304
within_selection_group,SHAP,mlp,MLP,dermason_predicted_as_sira,13136,13514,1480,54,DERMASON,DERMASON,0.4,0.25,-0.5750000000000001,0.23802609667028463,0.23802609667028463
within_selection_group,SHAP,mlp,MLP,dermason_predicted_as_sira,13322,13372,1696,2326,DERMASON,DERMASON,0.2,0.1111111111111111,-0.7272727272727273,0.24053225527370914,0.24053225527370914
within_selection_group,SHAP,mlp,MLP,dermason_predicted_as_sira,13322,13381,1696,1676,DERMASON,DERMASON,0.6,0.42857142857142855,-0.05454545454545455,0.6174333581600031,0.6174333581600031
within_selection_group,SHAP,mlp,MLP,dermason_predicted_as_sira,13322,13395,1696,1719,DERMASON,DERMASON,0.6,0.42857142857142855,0.09090909090909091,0.6751211155456832,0.6751211155456832
within_selection_group,SHAP,mlp,MLP,dermason_predicted_as_sira,13322,13448,1696,2291,DERMASON,DERMASON,0.2,0.1111111111111111,-0.2545454545454546,0.5210221261403559,0.5210221261403559
within_selection_group,SHAP,mlp,MLP,dermason_predicted_as_sira,13322,13457,1696,2148,DERMASON,DERMASON,0.6,0.42857142857142855,0.5818181818181818,0.7762581728893204,0.7762581728893204
within_selection_group,SHAP,mlp,MLP,dermason_predicted_as_sira,13322,13499,1696,182,DERMASON,DERMASON,0.2,0.1111111111111111,-0.7272727272727273,0.21063625594511465,0.21063625594511465
within_selection_group,SHAP,mlp,MLP,dermason_predicted_as_sira,13322,13514,1696,54,DERMASON,DERMASON,0.6,0.42857142857142855,-0.6909090909090909,0.5517759457598336,0.5517759457598336
within_selection_group,SHAP,mlp,MLP,dermason_predicted_as_sira,13372,13381,2326,1676,DERMASON,DERMASON,0.2,0.1111111111111111,-0.4909090909090909,0.24664794874960502,0.24664794874960502
within_selection_group,SHAP,mlp,MLP,dermason_predicted_as_sira,13372,13395,2326,1719,DERMASON,DERMASON,0.2,0.1111111111111111,-0.609090909090909,0.21492651706199048,0.21492651706199048
within_selection_group,SHAP,mlp,MLP,dermason_predicted_as_sira,13372,13448,2326,2291,DERMASON,DERMASON,0.2,0.1111111111111111,-0.7727272727272728,0.0956874154444364,0.0956874154444364
within_selection_group,SHAP,mlp,MLP,dermason_predicted_as_sira,13372,13457,2326,2148,DERMASON,DERMASON,0.2,0.1111111111111111,-0.8636363636363635,0.0693776847940228,0.0693776847940228
within_selection_group,SHAP,mlp,MLP,dermason_predicted_as_sira,13372,13499,2326,182,DERMASON,DERMASON,0.6,0.42857142857142855,-0.05454545454545455,0.6775735201016565,0.6775735201016565
within_selection_group,SHAP,mlp,MLP,dermason_predicted_as_sira,13372,13514,2326,54,DERMASON,DERMASON,0.4,0.25,0.275,0.6133901684289849,0.6133901684289849
within_selection_group,SHAP,mlp,MLP,dermason_predicted_as_sira,13381,13395,1676,1719,DERMASON,DERMASON,0.8,0.6666666666666666,0.3142857142857143,0.837331433281992,0.837331433281992
within_selection_group,SHAP,mlp,MLP,dermason_predicted_as_sira,13381,13448,1676,2291,DERMASON,DERMASON,0.4,0.25,0.025,0.6754203657662823,0.6754203657662823
within_selection_group,SHAP,mlp,MLP,dermason_predicted_as_sira,13381,13457,1676,2148,DERMASON,DERMASON,0.6,0.42857142857142855,-0.2727272727272727,0.5576406235425667,0.5576406235425667
within_selection_group,SHAP,mlp,MLP,dermason_predicted_as_sira,13381,13499,1676,182,DERMASON,DERMASON,0.2,0.1111111111111111,-0.4909090909090909,0.2159918236414504,0.2159918236414504
within_selection_group,SHAP,mlp,MLP,dermason_predicted_as_sira,13381,13514,1676,54,DERMASON,DERMASON,0.4,0.25,-0.5,0.2998885665611213,0.2998885665611213
within_selection_group,SHAP,mlp,MLP,dermason_predicted_as_sira,13395,13448,1719,2291,DERMASON,DERMASON,0.4,0.25,0.275,0.7306387425966011,0.7306387425966011
within_selection_group,SHAP,mlp,MLP,dermason_predicted_as_sira,13395,13457,1719,2148,DERMASON,DERMASON,0.6,0.42857142857142855,0.41818181818181815,0.7752717120563614,0.7752717120563614
within_selection_group,SHAP,mlp,MLP,dermason_predicted_as_sira,13395,13499,1719,182,DERMASON,DERMASON,0.2,0.1111111111111111,-0.609090909090909,0.18821308105121218,0.18821308105121218
within_selection_group,SHAP,mlp,MLP,dermason_predicted_as_sira,13395,13514,1719,54,DERMASON,DERMASON,0.4,0.25,-0.6000000000000001,0.33564207058493994,0.33564207058493994
within_selection_group,SHAP,mlp,MLP,dermason_predicted_as_sira,13448,13457,2291,2148,DERMASON,DERMASON,0.4,0.25,-0.125,0.6154788263369206,0.6154788263369206
within_selection_group,SHAP,mlp,MLP,dermason_predicted_as_sira,13448,13499,2291,182,DERMASON,DERMASON,0.4,0.25,-0.775,-0.043776075584789624,0.15365695011422323
within_selection_group,SHAP,mlp,MLP,dermason_predicted_as_sira,13448,13514,2291,54,DERMASON,DERMASON,0.4,0.25,-0.7000000000000001,-0.003522423933068618,0.162531097719789
within_selection_group,SHAP,mlp,MLP,dermason_predicted_as_sira,13457,13499,2148,182,DERMASON,DERMASON,0.0,0.0,-0.8620689655172413,0.0,0.0
within_selection_group,SHAP,mlp,MLP,dermason_predicted_as_sira,13457,13514,2148,54,DERMASON,DERMASON,0.4,0.25,-0.65,0.3804259017603154,0.3804259017603154
